id,name,category,basis,source_url,mon,tue,wed,thu,fri,sat,sun,caveat,until,website,phone
679ce957-f197-4dde-a97a-f0b454c920a1,Tesco,retail,research,,,,,,,,,,,https://www.tesco.com/store-locator/lerwick/south-rd,
eb917de6-2e15-4dbe-9ca5-92825eb527ff,The Cornerstone Cafe & Restaurant,food_drink,research,,,,,,,,,,,http://thecornerstonebandb.com,+44 1595 880346
427b2c68-1019-426b-b08d-9368b498a0a2,Victoria's Vintage Tea Rooms,food_drink,research,,,,,,,,,,,https://www.victoriasvintagetearooms.co.uk/,+44 1957 711885
83e28e23-5961-4fe4-99e6-24acec1c61b0,Viking Longhouse,tourism,research,,,,,,,,,,,https://www.shetlandamenity.org/viking-longhouse,
b88efc29-1053-4b83-b766-84d02c6e4a4c,Viking Longship,tourism,research,,,,,,,,,,,https://www.shetlandamenity.org/the-skidbladner,
ddb66e57-2828-4b75-a71e-daf51097be08,A. Humphray General Stores,retail,research,,,,,,,,,,,,
3faedd42-bc50-4626-9bd8-05f1d76f17cc,Aa' Fired Up,services,research,,,,,,,,,,,,01595 695355
8e3ff71c-1442-405e-84c3-0de4eff64c99,Anderson & Co,retail,research,,,,,,,,,,,,
fdc98314-ce95-4825-a919-307a23050671,Anderson Globe,food_drink,research,,,,,,,,,,,,
926ba430-a549-4e6e-a299-d243bacf5596,Begg,retail,research,,,,,,,,,,,,
211e3924-4918-46f5-91cf-558484f9ead8,Braewick Cafe,food_drink,research,,,,,,,,,,,,+44 1806 503345
e1d57e5b-e041-444e-8ec4-47e273398cf3,Bressay Heritage Centre,tourism,research,,,,,,,,,,,,
76b3ce37-0b7f-48af-8e6f-a9392db1ef71,British Red Cross,retail,research,,,,,,,,,,,,
49bcf49e-d262-49b8-a4e8-9306449d16c2,British Red Cross Society,retail,research,,,,,,,,,,,,01595 693517
face3b6b-72b8-4f67-bd0e-e7f6bc5917f0,Brough Holm,tourism,research,,,,,,,,,,,,
3a87d42d-2a6c-4e0d-be5c-416cf5295e2e,Brough Stores Post Office,services,research,,,,,,,,,,,,+44 1957 701151
4fa4d54b-665b-4950-bf88-87be6fa370e6,Brucefield Stores,retail,research,,,,,,,,,,,,
d1767ee1-ddde-48a2-8ba9-eb09f5063dd5,burial aisle 20m SSE of Tingwall Parish Church,tourism,research,,,,,,,,,,,,
8894d173-a4c9-4f0f-a887-93ca9b7737cf,C'est La Vie,services,research,,,,,,,,,,,,01595 697154
c0f6bfd8-7cb9-4404-81f5-b422f81a8003,C'est là vie,food_drink,research,,,,,,,,,,,,
b4079652-b5f0-4a15-a10e-3c2f970e28c5,Cake Fridge,retail,research,,,,,,,,,,,,
ffc32e36-1f42-4506-86b4-97bf5ae3df00,Carnegie Hall,food_drink,research,,,,,,,,,,,,
7b4289b2-d565-4e0f-b941-904521cc94ad,Cee & Jays,retail,research,,,,,,,,,,,,07315390657
92ddc246-df04-454e-870d-4ac90e519b3d,Charity Shop,retail,research,,,,,,,,,,,,
9162717a-4fb9-464d-9f2b-67f2ec7dc206,Clickimin Cafe,food_drink,research,,,,,,,,,,,,
1e1deeeb-251e-46dc-9e8b-54c4b2be1b1e,Clothin,tourism,research,,,,,,,,,,,,
765b21ee-8fa2-46dd-bdbe-b10bcfc7c657,Coffee Culture,food_drink,research,,,,,,,,,,,,01595 694376
7acebd7e-7d76-4070-be1d-57eac9cc0504,Coffee Culture Lerwick,food_drink,research,,,,,,,,,,,,
4b01b686-0de7-48fc-9d76-acae328c84d7,Connie Lauren,retail,research,,,,,,,,,,,,
71e66e98-af58-4d04-a807-a5cdbc81d03f,Conocgies,retail,research,,,,,,,,,,,,
99fdddf8-d1a7-46ab-90ba-47b26fa99a98,Conochies,food_drink,research,,,,,,,,,,,,
2de90984-5c2d-4a9d-8f74-2ef6ddb7f2e1,D.G Leslies,retail,research,,,,,,,,,,,,01595 693073
86be7d40-6925-4803-916d-f52e87067e70,D.I.T.T. DIY Supplies,retail,research,,,,,,,,,,,,
f7a8915a-a80b-467c-8c4b-ca42369471c0,Da Craft Shed,retail,research,,,,,,,,,,,,
1bbc4def-4078-412f-a4ab-4cc7535db782,Da Harbour Chippy,services,research,,,,,,,,,,,,01595 482024
d7057399-2711-4f08-b006-c2b1fce4f508,Da Steak Hoose,food_drink,research,,,,,,,,,,,,+44 1595 696566
d61e87bc-4924-4809-bf60-753048e85ad2,Dead Bird,tourism,research,,,,,,,,,,,,
dddddddd-0000-0000-0000-000000000001,DEMO — Shetland Makkers,retail,research,,,,,,,,,,,,
b49e1223-fd95-4e67-acba-1cbc692c6b8a,Douglas Arms,food_drink,research,,,,,,,,,,,,
44ab7784-5da6-4e6c-bbe5-7dfb70c93274,East Isle Shop,retail,research,,,,,,,,,,,,
fc595ffe-2a5b-4a98-8d56-0a233b739e3a,Eldamato,retail,research,,,,,,,,,,,,07454872131
2b25ed25-4678-48a8-86b0-4734e38286eb,Fetlar General Merchants,retail,research,,,,,,,,,,,,
6563f65e-ce27-4bdf-b8ff-eaf0ab635e93,Fetlar to Haroldswick Marine Protected Area,tourism,research,,,,,,,,,,,,
807af91b-3d54-4901-84ed-08853cf44e7f,Final Checkout Cafe,food_drink,research,,,,,,,,,,,,
6191d17f-c313-4a80-be0c-85c1534f9234,Foords Chocolates Manufactury,food_drink,research,,,,,,,,,,,,
706deabc-71fe-4744-9aa1-e0ac34d41358,Fort Cafe and Take Away,food_drink,research,,,,,,,,,,,,
64e5af28-d1c4-41b8-98f0-92367c55429c,Fort Fish & Chip Shop,food_drink,research,,,,,,,,,,,,01595 693125
fcbabe03-cf62-4433-bf52-7b734d3a985d,Frank Williamson,retail,research,,,,,,,,,,,,
ae4a040f-b59b-420f-ab5f-2ce1bce89d3d,Funzie Girt,tourism,research,,,,,,,,,,,,
e6393dd5-d584-473f-8ee0-31962cc9f028,Funzie Girt,tourism,research,,,,,,,,,,,,
56386046-0a5c-4425-b619-35763bee140a,Gallow Hill,tourism,research,,,,,,,,,,,,
19ca0d7c-ae90-4d5d-8b12-95247b2352c0,Garrison Theatre,tourism,research,,,,,,,,,,,,
35bba41c-9a2d-4eed-b33f-b2903a4fe07c,George Waterstone Memorial Centre and Museum,tourism,research,,,,,,,,,,,,
f83c67b1-c87a-483d-ad3d-de8ff91ef2e5,Golden Wok,food_drink,research,,,,,,,,,,,,
6d96d77e-5f6f-4971-8744-8e9e9e80718c,Good As New Shop,retail,research,,,,,,,,,,,,
ea6d5726-acd5-43c2-9610-fb6e6d5d040c,Hai Yang,food_drink,research,,,,,,,,,,,,+44 1595 880270
ce451c65-7d2c-4c65-a9a6-0a7a8b1730ff,Hair & Beauty Room,retail,research,,,,,,,,,,,,
9652cf3a-a74a-4fc2-b19a-ab268bac852a,Ham's Mill,tourism,research,,,,,,,,,,,,
601f4cc4-9560-4e54-a491-37b0c3fcab48,Hamarsness,tourism,research,,,,,,,,,,,,
8a9db7d0-526a-41c2-b664-e052116a0d39,Hanseatic Trading Booth,tourism,research,,,,,,,,,,,,
fda30a7d-121a-4c16-b2a9-e558bf4ea347,Happy Haddock,food_drink,research,,,,,,,,,,,,
386311f4-17a3-4b57-b2a6-5cccad5a0aba,Harbro,retail,research,,,,,,,,,,,,
94c96433-1f38-4aeb-ac9e-1a53f28fd6fd,Hay's Dock,food_drink,research,,,,,,,,,,,,
eee5b71e-d2c4-4162-ba6a-10345b1929c6,Healthcraft,retail,research,,,,,,,,,,,,
2f65faaa-8f4e-46cc-8448-8ee81fad04e0,Heima,retail,research,,,,,,,,,,,,
5cd3812d-b8b3-47b6-9249-1c7bc28e36d4,Hendersons Store (Ethel's),retail,research,,,,,,,,,,,,
e95df378-19d7-4d81-b3fa-dd0ac769491c,High Level Music Centre,retail,research,,,,,,,,,,,,
1bf67fc5-34f7-497c-be65-fc9cfedd288d,Hillswick Shop,retail,research,,,,,,,,,,,,
6b8e7c2d-d334-4dbd-b2c3-a8da24e10579,Hilltop Shop,retail,research,,,,,,,,,,,,
65f3e881-9af3-41af-b179-cc59a3712c24,Home Furnishing of Lerwick,retail,research,,,,,,,,,,,,
d272bb90-3623-4aac-874d-8b6ed9478f5b,Hoswick Visitors Centre,food_drink,research,,,,,,,,,,,,
e705c823-31c7-4071-821b-a84e65bd6ef7,I flooring Shetland,retail,research,,,,,,,,,,,,
5a27f75e-0446-4837-a4d9-1641ff0d5a5b,Intersport,retail,research,,,,,,,,,,,,01595 694959
0db30912-071e-41bb-a34a-03619ec7a5d9,Island Larder,food_drink,research,,,,,,,,,,,,01595 694324
b68c6969-8f89-479b-8e7a-83c63bfe7e12,Islesburgh Cafe,food_drink,research,,,,,,,,,,,,
20f5775c-b1ea-4938-9b1d-9d763916e619,J G Rae Ltd,retail,research,,,,,,,,,,,,
134a0312-1442-453d-a760-3f591aa3370f,J.G.Rae Shetland,retail,research,,,,,,,,,,,,01595 693686
13f3caa5-429c-43c7-b4c5-00c561ad114b,Jamieson’s Knitwear,retail,research,,,,,,,,,,,,
83190905-d239-4a78-9cd4-ce565582bf56,Jamiesons of Shetland,retail,research,,,,,,,,,,,,01595 693114
26164f37-a4cc-4f7f-a51f-7a9911a146f1,Jemma Tattoo And Beauty Parlour,retail,research,,,,,,,,,,,,
86614420-b9ba-4cd4-8dfe-b673919c9b49,Jim's Garage,retail,research,,,,,,,,,,,,
3fcb3e18-a048-49eb-8844-46e8d7c2916e,John I. Herculson,retail,research,,,,,,,,,,,,
d9339541-480b-4477-9349-d594582e1379,Juice Culture,other,research,,,,,,,,,,,,
0e777aa9-7847-4a94-8e42-8c01f59a0788,JWJ Whalsay Ltd,retail,research,,,,,,,,,,,,
71ae4df0-ad3b-4320-a7cb-e913964353ca,K Hughson Repairs,retail,research,,,,,,,,,,,,+44 1595 840817
bf9e574d-7aa0-408f-ae7f-1afeeb7a157f,Kiln Bar,food_drink,research,,,,,,,,,,,,
2e94d09b-c81c-45a9-bc19-963cf737ee53,Kirkaby,tourism,research,,,,,,,,,,,,
e6344a40-f9c7-4a5d-83a9-cdd5fdab102e,Kung Fu Cuisine,food_drink,research,,,,,,,,,,,,01595 693377
bed72b7c-6e58-4046-994c-3656d900f90d,Leask Motors,retail,research,,,,,,,,,,,,
cf204b6d-aa20-4e3f-910d-92a44a1a0c43,Leravoe Telephone Box,tourism,research,,,,,,,,,,,,
982de783-9c3f-4ae1-9420-84ede5f60dfd,Lerwick Brewery,food_drink,research,,,,,,,,,,,,
97983332-33f3-4cf0-82d2-c3941717d571,Lerwick DIY,retail,research,,,,,,,,,,,,01595 695666
78b7af84-0bac-4f08-a075-d2e9837cb01d,LJ's Diner and Pizzeria,food_drink,research,,,,,,,,,,,,+44 1957 702349
fd921500-e59d-46f1-a622-f3162044ddbb,Lochside,tourism,research,,,,,,,,,,,,
950c8772-243c-4c7b-86e8-d3a61ef61ac6,Loose Ends,retail,research,,,,,,,,,,,,01595 696857
fdda4cbe-1e28-4f4d-89d8-aed8317be513,Love From Shetland,retail,research,,,,,,,,,,,,
130950b4-978d-496e-a9a0-8d590d7a5a24,Lunna Holm,tourism,research,,,,,,,,,,,,
e7ce8ace-d703-46ab-91f4-7064fd0d669a,Made Here Chocalate,food_drink,research,,,,,,,,,,,,
7f18bf0a-8574-4336-91c6-b7d2451b1fbe,Mail Shop,retail,research,,,,,,,,,,,,
8027a72b-9ad2-4feb-b655-8b17fab95ad0,Mailand,tourism,research,,,,,,,,,,,,
d5824d15-322b-4870-b067-eb0d2eaef609,Mainlands,retail,research,,,,,,,,,,,,
2bc59d8d-436b-4c36-873f-83de33a90175,Mareel Café & Bar,food_drink,research,,,,,,,,,,,,
b392afd5-90c2-400f-b7c4-3d4ca3277f0c,Marina's Kitchen Cabinet Cake Fridge,retail,research,,,,,,,,,,,,
95fdc8cc-5c38-43ac-8368-f249d4e408b3,Mid Brae Inn,food_drink,research,,,,,,,,,,,,
c2ec90bc-d704-402e-96c2-d11b3e61a671,Mousa Light Station,tourism,research,,,,,,,,,,,,
2f79a4d9-7026-42b0-93b7-bc670fa91689,Muness Castle,tourism,research,,,,,,,,,,,,
08d0e571-a8fd-40f8-9845-7602c1c7477a,New Golden Coach,other,research,,,,,,,,,,,,01595 693848
6bef02b7-1534-43c5-956f-2a402d850402,New Hai Yang,food_drink,research,,,,,,,,,,,,
2f209cd6-3a51-4f80-b445-30b3c300e034,New Halland Laird's House,tourism,research,,,,,,,,,,,,
80279ba9-c838-43f5-a10c-fd7ca33e4802,Nomadic Pizzeria Ltd,tourism,research,,,,,,,,,,,,
6daa0c00-1c40-4217-844a-2845e015f7ba,Noness,tourism,research,,,,,,,,,,,,
22afa1e9-4d74-46c3-8ff5-50aa5a12e0ea,Norse farmstead,tourism,research,,,,,,,,,,,,
b10022a8-1f88-46f0-9841-192ad4acfabd,North Base Cafe,food_drink,research,,,,,,,,,,,,
a753d34e-de9a-44f8-b5bc-941c5188f6aa,North Ham,tourism,research,,,,,,,,,,,,
d2918d87-e684-47c1-a640-d3ef4d1a1c32,North House,tourism,research,,,,,,,,,,,,
c22f1a4f-9d84-4f5b-98d8-11eff216cf34,North Mainland Leisure Centre,services,research,,,,,,,,,,,,
bc00cd84-6c1b-4713-b336-123f6029d812,Northern Lights lounge bar,food_drink,research,,,,,,,,,,,,
ca534a48-5472-4005-9c5f-f907749493c0,Oldies Antiques & Collectables,retail,research,,,,,,,,,,,,
35998622-9e71-4b6c-899a-b35ff0041d01,Ollaberry Shop,retail,research,,,,,,,,,,,,
e6e0ccc8-b0f8-4d7e-adaf-e14d6b69333c,One-stop,retail,research,,,,,,,,,,,,
4d47769f-0c08-474a-ab28-2325e3d354fe,Oot-Ower Lounge,food_drink,research,,,,,,,,,,,,
275dc936-3af6-42f4-b43d-4c881bad352c,Outdoor Trek,retail,research,,,,,,,,,,,,
01a8147a-2186-447c-addc-cf8c43d9769f,Peerie Isles,retail,research,,,,,,,,,,,,01595 693202
796a8ec6-d7a4-4af0-b77b-460ca31ab1da,Peerie Shop,services,research,,,,,,,,,,,,01595 692816
649c7844-c094-479e-ad57-290e5ac3d97e,Peerie Shop Cafe,food_drink,research,,,,,,,,,,,,01595 692817
5e47bb78-2ca9-4c25-be56-87dc26c77e03,Perrie Shop,retail,research,,,,,,,,,,,,
ed502629-d893-46cc-a74b-5d4ee5115cd4,Pete's Cafe and Takeaway,food_drink,research,,,,,,,,,,,,07199999999
8d3cfcf4-5f3f-4227-9700-9d1f4bb23666,Picnic Press Cake Fridge,retail,research,,,,,,,,,,,,
82d234b9-c65b-40ff-a65c-e4b7ebbc1480,Point of the Pund,tourism,research,,,,,,,,,,,,
b54949cf-6ae5-43bc-8aa7-6e0d05549266,R S Henderson,retail,research,,,,,,,,,,,,
000ad0e6-4def-48bc-ad1b-f1c18ca87323,Rachael's Cake Fridge,retail,research,,,,,,,,,,,,
baf8f197-758b-4a32-9773-f0e014bdfb0a,RAF Saxa Vord Exhibition,tourism,research,,,,,,,,,,,,
d818cdf5-519b-4be8-ac74-5c52ad2c3b58,"Red Pool, Virkie",tourism,research,,,,,,,,,,,,
ad9773a5-b420-42e6-92f4-511e61189148,RNLI Shop,retail,research,,,,,,,,,,,,
884968b2-8dc7-4eca-816d-bdeef69ee83c,Ruined windmill,tourism,research,,,,,,,,,,,,
8ccdbc38-bbff-492d-8502-d48d5b79ce5d,Saffron,food_drink,research,,,,,,,,,,,,
979e9774-7a51-47d6-98e0-e116388fb8e0,Sandwick Bakery,food_drink,research,,,,,,,,,,,,+44 1950 431218
ee4a8fd9-ee58-4b11-ab91-d985c3f07235,Scalloway Castle,tourism,research,,,,,,,,,,,,
6f9383a8-e705-4a83-aa61-688f68bb52bd,Scalloway Museum,tourism,research,,,,,,,,,,,,
abfc2fbb-35a8-4ba8-84a2-a2650899b96c,Shetland Bookshop,services,research,,,,,,,,,,,,01595 695531
ef322ab0-bb6f-47a8-8dc9-f7756dcc13d3,Shetland Community Bike Project,retail,research,,,,,,,,,,,,+44 1595690077
6ce8c083-8cfc-45ba-a43c-494b6b646023,Shetland Jewellery,retail,research,,,,,,,,,,,,
7511b3df-4cc6-479b-b62e-04715a22cd7c,Shetland Soap Company,retail,research,,,,,,,,,,,,01595 696889
aef1371e-be74-41bb-b961-ee3797cbc835,Shoes,retail,research,,,,,,,,,,,,
94dcf034-301a-4cc1-97f5-26b71a196762,Skellister Stores,retail,research,,,,,,,,,,,,
84cb322b-0316-4042-a331-3d2d2c11e300,Smith & Robertson,retail,research,,,,,,,,,,,,01595 693627
bf3742f0-2b78-4963-99f5-9eb84fa374b5,Smugglers Cove Entrance,tourism,research,,,,,,,,,,,,
7f7b4827-8a4f-4887-b829-5dbb585bba0d,Sound Service Station,retail,research,,,,,,,,,,,,+44 1595 693772
9c4c17ee-01ca-4ab9-bf29-317efe6a46db,South Ham,tourism,research,,,,,,,,,,,,
bc859f3d-24c7-4a68-9387-3567457fd913,Spar,retail,research,,,,,,,,,,,,+44 1950 431218
07aa0aa3-ab78-47f6-a0ac-de2a79b83653,Stems,retail,research,,,,,,,,,,,,01595 690901
ac65db2c-1751-413f-bec5-45f173b30475,Sumburgh Head Cafe,food_drink,research,,,,,,,,,,,,
9a022df6-f09b-4723-98ab-2ca236f7a02d,Superdrug,services,research,,,,,,,,,,,,01595 720099
716ebf4e-7b05-42c9-b51b-691f64cf2769,Tagon Stores,retail,research,,,,,,,,,,,,
0a5dca13-c1ea-4995-bf3c-1eaa2075deee,Taste of China,food_drink,research,,,,,,,,,,,,
fc22a37d-e96a-4a44-8371-e66757cbda65,Tasty Hong Kong Takeaway,food_drink,research,,,,,,,,,,,,
d840c7ff-0942-45b5-b9fd-63b5e9467cc7,The Bixter Shop,retail,research,,,,,,,,,,,,
0c09fc4a-8068-4253-a7d8-cae8bd95d60b,The Book Swap,food_drink,research,,,,,,,,,,,,
acc063fd-e88e-4ff7-b2d3-bd2f48be9c26,The Cabin Museum,tourism,research,,,,,,,,,,,,+44 1595 694891
0a59867a-f107-4854-8195-d3ad645b009d,The Checkout,retail,research,,,,,,,,,,,,
0aac60af-69c7-45dd-9a92-8fa83955a8fb,The Dowry,food_drink,research,,,,,,,,,,,,01595 692373
50cb3a19-0464-41d9-b4f5-7365f5ecb2b4,The Great Wall,food_drink,research,,,,,,,,,,,,
3969f087-e830-4264-8b91-eb5e8aa03de6,The Harbour Café,food_drink,research,,,,,,,,,,,,01595 695271
d2cc74bc-5424-4e59-a4c1-b7237e78e97a,The Lounge,food_drink,research,,,,,,,,,,,,
8a3f9daf-e33e-47ec-a7bb-752664660bc8,The Lounge Bar,food_drink,research,,,,,,,,,,,,01595 692231
8d893777-aa33-4378-af24-00713c233205,The Moist Lounge Bar,food_drink,research,,,,,,,,,,,,
e25d3e08-b816-46a6-82b2-e0cca53b258f,The new harbour cafe,food_drink,research,,,,,,,,,,,,
1251bc01-80b3-41bc-8a4e-960ed044ad20,The Noost Bar,tourism,research,,,,,,,,,,,,01595 693377
b202febd-16e3-4514-8952-5bd5704bdecc,The Original Cake Fridge,food_drink,research,,,,,,,,,,,,07833 62544
1d09aa09-45ac-425e-9749-72e1eeafe307,The Original Cake Fridge & Tearoom,retail,research,,,,,,,,,,,,
491f03f9-5bcb-43f5-ad4e-d6db157d9f8c,The Original Cake Fridge Giftshop And Cakeaway,retail,research,,,,,,,,,,,,
aea331f1-85a1-4f77-b13e-df0773a52a78,The Shearing Shed,retail,research,,,,,,,,,,,,
7e38895b-264b-4417-8482-d02c1b393b74,The Shetland Fudge Company,food_drink,research,,,,,,,,,,,,
099ed309-2c5a-4fcc-b59b-5fb5fa69de45,The Swan Trust,retail,research,,,,,,,,,,,,01595 695193
fbbb3dd2-7f6b-479a-99ff-f67fb3218598,The Veg Box,food_drink,research,,,,,,,,,,,,
609473a6-4117-45ef-84e0-70fe72135abc,The Wine Shop,services,research,,,,,,,,,,,,01595 693580
75fdeeda-84ae-4d58-83c4-b2265ca10484,Thorntons,food_drink,research,,,,,,,,,,,,
e5178378-a61f-4a01-bc9a-6979ac5f8fac,Thule Bar,services,research,,,,,,,,,,,,01595 692508
421b6fc1-3620-4ef6-ae7b-eacc0fb7ac3f,Timna,tourism,research,,,,,,,,,,,,
68db870c-0d99-411c-80c5-be3655d083c4,Toll Clock Shopping Centre,retail,research,,,,,,,,,,,,
be715e31-4205-4cf9-8af8-3cfe29890275,Toll Clock Toys,retail,research,,,,,,,,,,,,
5510860b-68af-4cc6-a6a2-de262ae66e95,Trampmires,tourism,research,,,,,,,,,,,,
23e07592-89df-45df-a4f4-3c26bd4b726f,Trench Bar,food_drink,research,,,,,,,,,,,,
9752a26c-2830-4ffa-a5ea-caae1b6d76a4,Universal Stores,retail,research,,,,,,,,,,,,01595 692138
3c6a933d-5287-4dad-9cd6-228f643e4865,Unst Boat Haven,tourism,research,,,,,,,,,,,,
432e359f-e5a7-432a-9594-e164bc46e6e1,Unst Heritage Centre,tourism,research,,,,,,,,,,,,
6013e4f4-dc46-40c6-b8ec-f63f4c25146c,Unst Leisure Centre,services,research,,,,,,,,,,,,
4284d835-7432-4e83-aab6-eed22efc3dd9,Vatnagarth,tourism,research,,,,,,,,,,,,
bfe727e1-b531-4976-a5cb-fe16503f1352,Weisdale Mill,food_drink,research,,,,,,,,,,,,
aa63e776-a8b8-4e46-819a-c2cf6ca39f20,Welcome Inn,food_drink,research,,,,,,,,,,,,
7a9bc6f0-9503-421d-b6b8-5574dd3dac08,Westside Pine,retail,research,,,,,,,,,,,,01595 696003
7643af8d-e447-460e-b878-8d94658ea536,Whalsay Boating Club,food_drink,research,,,,,,,,,,,,
7e972792-d885-40d8-9f9b-bd911a23e93a,Whalsay Leisure Centre,services,research,,,,,,,,,,,,
0894540a-6ad4-4d95-a7b9-307eb50d89a7,Whilsa Pund,tourism,research,,,,,,,,,,,,
